Contract ID,Customer ID,Name,Age,Income,Occupation,Start Date,Term (Months),Monthly Payment,Total Amount,Asset Category,Vehicle Type,Payment Status,Missed Payments,Manufacture Year,Mileage (km),Chassis Number,Engine Number,End Date,Down Payment,Work Province,Brand,Model,NCB Score
38a56b49-dd34-4a18-9001-9ed40bb401e7,42c21797-0426-4cc9-a55b-30e2bdc2b74b,Lauren Cortez,54,86743,เจ้าของกิจการ,2023-08-04,24,6989,167736,รถยนต์,รถตู้,On Time,0,2015,151920,CHSBKME8U6CF7JJ,ENG8083246081,2025-07-24,40724.71,ภูเก็ต,Isuzu,MU-X,649
3ae28023-5472-4d2d-b239-9ffb27046f25,3ee82983-d557-4241-91dd-b9bf613d2de9,Mr. Michael Scott PhD,27,45631,เจ้าของกิจการ,2024-01-18,24,14139,339336,รถยนต์,เก๋ง,On Time,0,2022,7352,CHSZ9ZM9JNR1LGW,ENG9482461287,2026-01-07,89756.73,สมุทรปราการ,Nissan,Navara,774
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,5a2837b2-cb83-43f2-bb96-f6022b115c36,Nathan Freeman,31,31636,เจ้าของกิจการ,2024-04-02,12,15214,182568,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2021,2932,CHS9TLBMLNPMULW,ENG7885135188,2025-03-28,47612.22,กรุงเทพมหานคร,Honda,Wave 110i,699
a44d9fec-fd85-47fa-8ac9-7b01e3ad64d4,08a8ac7f-8621-48ad-8f09-105cf50d7a37,Angela Meyers,42,91709,เจ้าของกิจการ,2023-04-30,36,10570,380520,รถยนต์,เก๋ง,On Time,0,2020,81449,CHSMAEKR29R54HZ,ENG0188249728,2026-04-14,80099.53,นนทบุรี,Mazda,Mazda2,633
2332a50e-6992-496e-81a2-5ed1c3abb5f1,116658ce-3b3f-4800-a175-a9c3d7b102a9,Alexa Wagner,35,69182,เกษตรกร,2023-09-03,36,10936,393696,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2020,9556,CHSHXU8UFTRB3Y4,ENG5610351853,2026-08-18,80327.36,นครศรีธรรมราช,Suzuki,Raider R150,700
aab07015-a342-4e50-9e2a-73240f79a8a7,7bb3447b-e9aa-444b-9dd4-3675ef145064,Alexis Patel,23,88612,เกษตรกร,2023-09-18,24,8882,213168,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2020,87836,CHSYVPZYTCT0HFN,ENG1876231598,2025-09-07,27408.12,ขอนแก่น,Kawasaki,Ninja 400,548
b8e19f56-8787-4a21-8448-2a220308aa5e,49646b96-fa3c-4628-8926-21df465568b7,Robert Craig,46,52652,ข้าราชการ,2024-02-19,36,17959,646524,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2023,6498,CHSNKUY370WJX72,ENG6624077096,2027-02-03,164908.38,เชียงใหม่,Kawasaki,Ninja 400,594
1b656dab-2de4-4e91-a8e6-e840f090f5a0,261e2555-863e-4f2a-98a8-06efeb053fc4,Manuel King,37,22289,พนักงานบริษัท,2023-08-27,12,10787,129444,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2016,77118,CHSUX9D4YAG3W4E,ENG6028396433,2024-08-21,19970.86,ขอนแก่น,Kawasaki,Ninja 400,563
143a9aff-659b-4105-8b80-f288446f64dd,7580e050-67f1-498c-b594-8a545f804eeb,Wanda Perez,26,54139,เจ้าของกิจการ,2024-01-02,36,11052,397872,รถยนต์,รถตู้,On Time,0,2015,55098,CHSNRYDR5D3GDY1,ENG2468315683,2026-12-17,79311.44,นครศรีธรรมราช,Honda,City,687
a75b395a-14a3-4f7f-990d-d19bd3fbe043,c27437eb-a65f-4b8a-9bb4-4021fdde64af,Jared Bennett,55,22149,พนักงานบริษัท,2023-10-13,12,17673,212076,รถยนต์,รถตู้,On Time,0,2020,117169,CHSCEYV3NHZBD64,ENG6621096827,2024-10-07,33265.14,สงขลา,Nissan,Navara,707
b3eda8f1-026b-4383-a301-ec030e5d8c6a,d867888b-7ff6-4824-952a-eaec2bdfcb41,Richard Knight,41,33669,เกษตรกร,2024-03-10,24,13435,322440,รถยนต์,กระบะ,On Time,0,2022,145641,CHSUFMMK0S84J2S,ENG8217888666,2026-02-28,40874.32,ภูเก็ต,Mazda,BT-50,637
873570a2-e511-4961-9869-a217f94d8fcb,361f6d90-3ad1-4a33-8ae4-ac11eb4d8f42,Melissa Knight,29,86153,พนักงานบริษัท,2023-07-26,12,19017,228204,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2017,57882,CHS67VA4W0V4485,ENG7692430751,2024-07-20,51553.92,กรุงเทพมหานคร,Honda,Wave 110i,580
af36b8cc-1308-4974-ac95-b3ac0beb7c34,8b040f53-e639-49d4-87c6-8688ecf32053,Amanda Mcfarland,45,44084,ข้าราชการ,2023-08-12,24,10807,259368,รถยนต์,รถตู้,On Time,0,2015,135544,CHSM00T7A51RHRF,ENG7257965888,2025-08-01,28755.2,ชลบุรี,Nissan,Navara,648
9647ff9f-3508-407a-b622-d84204022b3c,b674410d-d218-49d6-8093-bfb024e9bcfd,Tanya Evans,37,91571,เจ้าของกิจการ,2023-11-17,12,13654,163848,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2023,1340,CHSSG3GY1SVHFY2,ENG1012871630,2024-11-11,40917.6,ปทุมธานี,Suzuki,Raider R150,611
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,8a624cbd-e582-4678-ad52-29dd639fc471,Perry Taylor,54,27633,พนักงานบริษัท,2024-01-04,36,18996,683856,รถยนต์,กระบะ,On Time,0,2015,180021,CHSFDNGX22L29LJ,ENG3737322848,2026-12-19,111822.33,นครราชสีมา,Honda,Civic,586
bed63da0-8033-45c2-9413-d64db962c8a7,1901ef87-0dbf-4caf-988a-3f87f96d40f8,Ryan Peterson,34,43755,ฟรีแลนซ์,2024-02-04,24,13160,315840,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2017,83302,CHSAZHEK3PVMSP7,ENG5908583208,2026-01-24,31592.51,พิษณุโลก,Honda,PCX 160,677
658e54a2-9879-4f35-b471-99869d264599,07958c1f-538d-4b8c-8607-b1e9f80b2cea,Rachel Hayes,44,27727,ฟรีแลนซ์,2023-07-09,36,19956,718416,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2022,63443,CHSE7BED3EMC5X2,ENG1245943774,2026-06-23,145282.27,เชียงใหม่,Honda,CBR500R,589
601bfbcb-f0ee-4cce-8d93-e14a5b167158,95fbe976-ae00-4b7e-af8c-83e56e8d9644,Angelica Montgomery,58,65754,ข้าราชการ,2024-02-15,24,15794,379056,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2017,92668,CHSU33RTJKJA4BM,ENG6160271747,2026-02-04,41457.5,สงขลา,Suzuki,Burgman 125,524
15007170-12d1-4585-b68e-47fa3f175534,b630794d-6147-4deb-a77b-06674499d0a6,Brittany Price,51,49532,ข้าราชการ,2023-08-30,12,16640,199680,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2018,75027,CHSRVPYKBK7M73U,ENG0664930130,2024-08-24,30997.11,ปทุมธานี,Honda,PCX 160,542
f165d779-0154-4950-976d-e21f1b46ebdc,c2e79a98-5c23-4d8d-b1da-35b94eea9db8,Casey Lopez,52,20106,พนักงานบริษัท,2023-10-03,36,4707,169452,รถยนต์,เก๋ง,Late,3,2022,5138,CHSCSJTUZULM0XU,ENG3816626313,2026-09-17,40904.92,ขอนแก่น,Mazda,Mazda3,521
68759545-832f-42c4-8e03-70cf8e969227,5a9a206a-16f1-42a2-86b9-19aa1a7167c7,Linda Mueller,24,78011,ฟรีแลนซ์,2024-03-12,12,15015,180180,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2015,1358,CHS85PAB0VJD4L1,ENG5182275389,2025-03-07,20277.08,กรุงเทพมหานคร,Yamaha,Finn,669
69ef74e3-4ab6-421c-8328-c136629ef3d8,b98f5dbe-15ae-4e0f-8777-a07f6346d4ef,Susan Spence,22,84069,เจ้าของกิจการ,2023-11-20,36,9291,334476,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2020,76250,CHSR7DBCPSJ215L,ENG3931994271,2026-11-04,89595.32,กรุงเทพมหานคร,Suzuki,Raider R150,662
6177a771-af70-4e70-ab69-c95e85671b58,4d16f049-44d7-4f9a-a38b-05b72b64777c,Charles Jackson,53,19686,ข้าราชการ,2023-07-28,24,16075,385800,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Default,0,2015,86376,CHSN8MGE9R3E9NG,ENG7513608250,2025-07-17,38874.75,พิษณุโลก,Suzuki,Burgman 125,658
c85cd714-7bf6-4552-8cbc-90446bcd5ce7,f1b88d65-406f-44d6-9c72-aebd13b11e59,Mario Wheeler,50,78910,พนักงานบริษัท,2023-06-26,36,4207,151452,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2015,31654,CHSN1DK09648A0R,ENG9660643541,2026-06-10,22621.59,ปทุมธานี,Yamaha,MT-15,697
4dfe1117-22af-411f-9b62-8a9d75366b9f,550c2fe9-654c-41d9-b2e6-182801bb819c,Jamie Atkins,35,78619,พนักงานบริษัท,2023-09-29,36,5679,204444,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2022,26879,CHS5CPGUT2V10XV,ENG6636626181,2026-09-13,50739.08,ระยอง,Yamaha,Finn,745
d2d33488-d0c3-4018-ae3c-dd4f55b145e4,982a2277-f966-459f-a6aa-59e5dc08bf29,Frank Valentine,59,39301,เกษตรกร,2023-06-29,12,19992,239904,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2018,82532,CHSKJPD30ATLUX2,ENG7111112527,2024-06-23,39165.29,สุราษฎร์ธานี,Honda,PCX 160,602
f6ee5cdb-2d79-42d1-906e-50c77aa061e9,4a9c589e-51b3-4182-b7fe-604f65f30779,Mackenzie Faulkner,41,66273,พนักงานบริษัท,2024-02-09,12,15023,180276,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2015,56778,CHSU8KHDABA5G3G,ENG2042930698,2025-02-03,21701.35,ระยอง,Suzuki,Burgman 125,682
47c1c017-6045-4909-936d-47d73e0f84ce,5d71a898-6497-4593-892e-8c93d105c8d6,Justin Vargas,33,26163,พนักงานบริษัท,2023-11-09,36,10257,369252,รถยนต์,กระบะ,On Time,0,2021,42772,CHSWBRUT746KSM5,ENG6105712292,2026-10-24,63528.62,พิษณุโลก,Mazda,Mazda2,523
8cd34c62-c482-4b71-ae84-b81c2e0fb5b3,762cdfbc-ba2a-47ba-b3f8-1c3106e3f949,Christine Salinas,21,40682,พนักงานบริษัท,2024-02-28,12,6496,77952,รถยนต์,รถตู้,On Time,0,2019,63478,CHSSGRSEXJLLVL4,ENG4010283707,2025-02-22,12010.74,ชลบุรี,Toyota,Commuter,760
d908a121-d1a7-4a20-91b4-61e9b15da72d,ac484366-68bd-40d7-8b88-1c32cbb02a8b,Mr. David Hopkins DDS,42,28073,ข้าราชการ,2024-02-12,24,8406,201744,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,2,2019,65353,CHS2E991GAE1U2V,ENG0861346808,2026-02-01,54176.81,ภูเก็ต,Suzuki,Burgman 125,550
fd9e8e20-72f6-4958-92ef-61016082786f,669b29b8-950d-41a0-baaf-20019912316a,Tammy Kane,41,80971,เกษตรกร,2023-09-21,24,8107,194568,รถยนต์,เก๋ง,On Time,0,2015,31762,CHSVLGFJTWETMAF,ENG1492387671,2025-09-10,31650.3,ปทุมธานี,Isuzu,MU-X,593
f7eae66e-ca6c-4f9b-8969-71018b2c550a,cff2b1c4-e53f-4644-b39e-4df25c0a1feb,Margaret Miller,37,97468,ฟรีแลนซ์,2024-02-04,24,15479,371496,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Late,2,2020,14283,CHS423WBPG58EEH,ENG6091458613,2026-01-24,95766.65,เชียงใหม่,Yamaha,Aerox,602
5ae1dbad-aa29-40fd-a858-94df3f8c1097,0b570720-9cd8-458b-a5a1-c8252a9528c3,Maria Lucas,35,41750,ข้าราชการ,2024-01-29,24,12264,294336,รถยนต์,เก๋ง,On Time,0,2023,199994,CHS5C9DBKTM23N9,ENG3068919140,2026-01-18,81935.62,ขอนแก่น,Isuzu,D-Max,527
6e3255a8-cbd5-4c86-b739-36e954e38579,423cad9d-193e-4783-82b3-42541b1f2eb1,Paul Grant,46,30609,ฟรีแลนซ์,2024-01-04,24,11373,272952,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2023,40420,CHSPMWVBK4BYPCK,ENG2376755963,2025-12-24,50977.47,ชลบุรี,Kawasaki,Ninja 400,652
5fc64cd0-721e-4b1f-b895-89399342a09f,adf75924-c5b8-486b-b68b-4f7e64215e66,Kathryn Cooper,44,84520,เกษตรกร,2023-04-21,24,17600,422400,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2022,56568,CHSXACTTNURNHMD,ENG5706236385,2025-04-10,119112.0,สุราษฎร์ธานี,Kawasaki,Z300,667
6a7d5d96-4ba1-4233-9ac3-bf317b96e2d1,1db6b844-15fa-4483-b633-cc2deba900e1,Monica Bailey,35,47685,เกษตรกร,2023-08-23,36,6530,235080,รถยนต์,กระบะ,On Time,0,2019,90090,CHSBB57YG742U3S,ENG9061888042,2026-08-07,41247.99,เชียงใหม่,Mazda,Mazda2,634
8567c805-34f5-41c0-88c5-eb2a7490adeb,18fdd2b9-79e5-49aa-992a-35497ba109d0,Michael Flores,53,27347,พนักงานบริษัท,2023-08-06,36,17891,644076,รถยนต์,เก๋ง,Default,3,2015,25219,CHSUW1BS4C5UST5,ENG9026424848,2026-07-21,188595.55,นครศรีธรรมราช,Nissan,Almera,526
1d763a66-b5f5-4cb0-8f68-58780b705933,a5e15b55-57d3-44dd-9963-dc7205c8234b,Robert Spears,37,62188,ข้าราชการ,2024-01-24,36,16677,600372,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2023,58169,CHSEDN7E9REHATF,ENG4146145006,2027-01-08,70758.59,พิษณุโลก,Yamaha,Finn,808
8d49fe3f-2ca8-4783-8418-2d353e711433,6d268b37-8f52-42d3-94bb-bcf828fea761,Crystal Sullivan,21,82146,ฟรีแลนซ์,2023-06-22,12,19826,237912,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2015,75965,CHSUCYZF9CHYTT4,ENG6352693024,2024-06-16,56481.23,ภูเก็ต,Kawasaki,Ninja 400,693
6ea05d13-a845-44c3-a3f6-6c612fb70dab,9d361cb6-bcc5-4be0-8779-250a6544e313,Joanna Jordan,30,59841,เกษตรกร,2023-04-13,36,9175,330300,รถยนต์,เก๋ง,On Time,0,2022,182912,CHS8MVJ3UV9S9W4,ENG5646717238,2026-03-28,65651.36,สมุทรปราการ,Toyota,Vios,850
47419b48-34ae-4abd-b6fc-e0acb4698db3,cbc72f1a-cf08-4a54-b429-9924c0986750,Brian Wiggins,28,39794,เกษตรกร,2023-06-23,12,5179,62148,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2019,45695,CHSEY7EB01G7ZC0,ENG9257011771,2024-06-17,11033.12,ปทุมธานี,Honda,Wave 110i,585
75220646-3273-45bf-9373-bf4d5da49cb9,dcd5bfae-abb3-46a7-8329-97801d2c2721,Vincent Edwards MD,35,33291,พนักงานบริษัท,2023-09-11,36,9671,348156,รถยนต์,เก๋ง,On Time,0,2017,89754,CHSXUMT49UN4PE0,ENG6193477149,2026-08-26,78872.09,นครศรีธรรมราช,Mazda,Mazda2,726
5a1baf0e-5911-46dc-9d3e-503a9645f0e4,2c2ac34b-9e0b-4b01-b536-59efd873dad9,Michele Evans,48,22411,เจ้าของกิจการ,2023-12-06,36,13700,493200,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2021,78988,CHS28UJPH3991DT,ENG8574691450,2026-11-20,118748.46,กรุงเทพมหานคร,Kawasaki,Ninja 400,712
224a66a6-ac0f-4801-95b2-4e1d97154633,4e2d6255-3d13-4a3d-9e2c-2e7d502cf0ee,James Thomas,54,36715,เกษตรกร,2023-09-09,12,14837,178044,รถยนต์,กระบะ,On Time,0,2021,194414,CHSF3WK0H74EL7D,ENG9845915713,2024-09-03,17959.77,กรุงเทพมหานคร,Isuzu,D-Max,626
93267d25-234b-4562-98af-5cca6b11b7cb,7c966b55-2f8d-4ded-ac4c-450b623ad0fc,Melissa Brewer,46,16548,เกษตรกร,2023-06-18,24,11638,279312,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2023,19951,CHSM2Z2HGZJCFLZ,ENG6853997299,2025-06-07,37257.6,ภูเก็ต,Kawasaki,Z300,762
49f1137d-7d59-4e19-aab7-b2ef8e0ec033,d78c57d3-5088-40d3-afe5-b14023ea7956,Anthony Howard,20,70428,เกษตรกร,2023-04-15,24,12433,298392,รถยนต์,เก๋ง,On Time,0,2021,137379,CHS80TBRLSRA1JT,ENG4147727879,2025-04-04,72392.65,นครศรีธรรมราช,Nissan,Almera,617
d0b1fde0-31f3-40c0-a2f3-f0687c0f549d,816462cb-8fc3-47d3-b6bd-80c7624a2a50,Jennifer Vasquez,56,63420,ข้าราชการ,2024-01-12,12,15234,182808,รถยนต์,รถตู้,On Time,0,2017,85388,CHS5SFNLT2SF916,ENG6262369695,2025-01-06,42644.92,ชลบุรี,Isuzu,D-Max,621
2ad11fe8-7d1b-495e-b1a0-449dd703262f,cbbed980-07e6-4cb0-90bd-e9001529e6f5,Dorothy Hill,45,20749,ข้าราชการ,2023-11-06,24,17875,429000,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2015,91768,CHS1XHZH8R6BSVA,ENG6313456478,2025-10-26,125786.88,ระยอง,Yamaha,Finn,372
751303b9-c7de-46ea-ab0f-be4449e64c22,c4134dc2-c5c5-4e8a-be15-ad1290ce77e9,Jorge Armstrong III,54,24056,เกษตรกร,2023-11-08,12,7493,89916,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Default,0,2022,36428,CHS4CWRWCZGGXHT,ENG2885016171,2024-11-02,22677.49,อุบลราชธานี,Kawasaki,Z300,682
8ac35ac4-5dea-4737-bdab-3441d2c2a960,c28fa16b-0aa6-4cb9-81bc-be59d296a12d,Kimberly Fritz,36,13191,พนักงานบริษัท,2023-05-21,12,10272,123264,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2017,93021,CHSP2KUJA2MAKEN,ENG2286270818,2024-05-15,35765.61,ปทุมธานี,Yamaha,MT-15,543
c0582da5-a757-475b-947f-83b1bc69c155,ffd2f491-dff3-49aa-8c36-a70c3f5e3b8c,Dennis Atkins,52,99097,เจ้าของกิจการ,2023-05-15,24,16287,390888,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2022,76774,CHSB1VBZ9ZY2MBT,ENG7875277269,2025-05-04,94011.73,เชียงใหม่,Honda,PCX 160,605
1e0d02b5-fe74-42cd-9d83-ad037066e289,35ba9357-3ca8-4f31-8fd7-f3b9c68fcba5,Leah Bell,30,38602,พนักงานบริษัท,2024-01-13,36,12080,434880,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2022,39975,CHSNY4LS12SCCJK,ENG3993502678,2026-12-28,69411.39,ชลบุรี,Honda,PCX 160,567
2a7dc57c-6d9c-4b50-a1fd-41879c3a1e0b,34e50699-c8eb-427a-a3a4-e70e9dbc15c0,Renee Hudson,38,57684,ข้าราชการ,2023-11-04,12,10230,122760,รถยนต์,เก๋ง,On Time,0,2019,137212,CHSNYCSJHDM83RG,ENG8976756792,2024-10-29,14862.92,สุราษฎร์ธานี,Honda,City,620
2b1ac76c-89ec-4c51-98cb-aa5247f53019,4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,Derek Hodge,42,73530,พนักงานบริษัท,2024-03-26,12,15698,188376,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2015,25842,CHSCJ88EZ9XG4VE,ENG1611534515,2025-03-21,48292.97,ขอนแก่น,Kawasaki,Ninja 400,685
22b5f457-1860-4d28-90af-b235ade68f51,695e5ea9-c923-4c64-8006-2b5bf67839b2,Wendy Camacho,24,26531,เกษตรกร,2023-05-31,24,14142,339408,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2021,27421,CHSWE2NUAB2HWVP,ENG2371130966,2025-05-20,77666.68,ภูเก็ต,Kawasaki,Ninja 400,650
3fead90a-21f8-472d-9db7-570eb390b059,d4176230-5274-4e11-b61d-f906257035db,Ryan Long,34,74027,ฟรีแลนซ์,2023-06-06,36,14681,528516,รถยนต์,เก๋ง,On Time,0,2019,6708,CHSXMTG464T0JCT,ENG4537321054,2026-05-21,57945.02,อุบลราชธานี,Nissan,Urvan,706
a0b85755-44ca-45a2-a1e5-18a293d228d4,135508d0-73b5-4ad5-a00b-4b356a0aa7d5,Sheryl Davis,51,86295,เจ้าของกิจการ,2023-10-29,24,15886,381264,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Default,2,2022,4630,CHSJL2AZPHSU2ZM,ENG5022332759,2025-10-18,65581.26,ปทุมธานี,Honda,Wave 110i,751
efb3b939-b1d8-4887-8739-cc7bbff30c8d,f343d9eb-7466-4f02-9e7b-72c8e097dedb,Kevin Melton PhD,27,45144,เจ้าของกิจการ,2023-05-18,36,15185,546660,รถยนต์,เก๋ง,On Time,0,2023,155667,CHSENBVSM6YEX14,ENG8906496696,2026-05-02,159274.84,นครศรีธรรมราช,Nissan,Urvan,620
a284e8fd-755c-4e2a-b8de-d777bb1e5ae8,d9a09007-5bb4-4c18-b281-87c4aa055442,Joseph Robinson,23,36189,พนักงานบริษัท,2023-09-25,12,16504,198048,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2021,77021,CHS55APBYWU8LJ4,ENG3993529838,2024-09-19,39625.49,ปทุมธานี,Kawasaki,Z300,611
44bed486-7ea5-4387-b63b-e5cbd3293724,56771f36-4899-4e5f-940e-53ce52a74a41,Bianca Phelps,29,44964,ข้าราชการ,2024-02-12,36,9607,345852,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2021,29308,CHS9HG5Y5MPKUJU,ENG4081591950,2027-01-27,64517.25,ภูเก็ต,Honda,Wave 110i,726
